log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
135,재무/기획팀,user_b05_finplan_09,"테스트용으로 추천 후보 모듈의 단위 테스트 코드를 만들어줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,1031,1162,2193,1.11,2026-06-12 09:51:00
136,영업팀,user_b05_sales_16,분기 영업 전략 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,1380,392,1772,0.63,2026-07-11 16:18:00
137,영업팀,user_b05_sales_14,분기 영업 전략 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4.1-mini,782,446,1228,0.67,2026-03-03 10:24:00
138,영업팀,user_b05_sales_22,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4.1-mini,434,548,982,0.65,2026-04-18 09:14:00
139,영업팀,user_b05_sales_16,FastAPI를 사용할 때 주의할 점을 알려줘,gpt-4o-mini,299,314,613,0.3,2026-07-17 09:22:00
140,마케팅팀,user_b05_mkt_23,마케팅팀에서 공유할 시장 조사 결과 보고서를 1페이지 분량으로 작성해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4.1,377,737,1114,3.7,2026-03-07 10:53:00
141,개발팀,user_b05_dev_01,기능 사용률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,711,1128,1839,1.29,2026-03-17 16:52:00
142,개발팀,user_b05_dev_31,"테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,588,351,939,0.4,2026-09-21 14:52:00
143,고객지원팀,user_b05_cs_02,"배송 지연 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o,520,1250,1770,5.06,2026-02-21 11:24:00
144,인사팀,user_b05_hr_32,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o,713,598,1311,2.99,2026-06-01 12:27:00
145,인사팀,user_b05_hr_21,"부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4.1-mini,619,540,1159,0.71,2026-04-01 12:34:00
146,인사팀,user_b05_hr_14,"지원자 수를 사용할 때 주의할 점을 알려줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,319,243,562,0.26,2026-07-14 15:26:00
147,고객지원팀,user_b05_cs_04,서비스 해지 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,722,1132,1854,1.01,2026-07-20 11:23:00
148,마케팅팀,user_b05_mkt_23,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,651,803,1454,0.75,2026-08-26 12:18:00
149,인사팀,user_b05_hr_35,"입사 초기 이탈률 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,761,1278,2039,1.12,2026-04-07 10:23:00
150,재무/기획팀,user_b05_finplan_17,계약 성공률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,904,1101,2005,1.03,2026-08-17 17:45:00
151,마케팅팀,user_b05_mkt_22,전환율 성과 데이터를 표로 요약하고 해석해줘,gpt-4o,989,624,1613,3.42,2026-08-01 10:06:00
152,고객지원팀,user_b05_cs_11,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 가상고객A와 가상고객B 사례를 포함해줘",gpt-4o-mini,1179,737,1916,0.83,2026-03-02 13:15:00
153,영업팀,user_b05_sales_14,제안서 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4.1-mini,1146,528,1674,0.87,2026-06-02 16:16:00
154,재무/기획팀,user_b05_finplan_13,"파일럿 고객 고객의 계정 접근 문의에 대해 정중한 답변을 작성해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o-mini,397,530,927,0.49,2026-07-14 09:37:00
155,영업팀,user_b05_sales_03,테스트용으로 대시보드 모듈의 단위 테스트 코드를 만들어줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,558,1474,2032,1.56,2026-03-09 11:11:00
156,개발팀,user_b05_dev_15,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,932,652,1584,0.71,2026-05-21 14:00:00
157,인사팀,user_b05_hr_27,에러율 지표를 기준으로 다음 달 예상 리스크를 설명해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,624,867,1491,0.79,2026-08-10 13:28:00
158,재무/기획팀,user_b05_finplan_11,알림 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1,976,810,1786,4.89,2026-01-11 09:21:00
159,개발팀,user_b05_dev_35,개발팀에서 공유할 Python 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,421,1034,1455,0.86,2026-05-08 17:30:00
160,개발팀,user_b05_dev_09,"추천 후보 API 용어의 의미와 예시를 간단히 정리해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4.1-mini,327,230,557,0.32,2026-03-27 14:19:00
161,인사팀,user_b05_hr_32,에러율 지표를 기준으로 다음 달 예상 리스크를 설명해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,932,735,1667,0.77,2026-01-29 10:55:00
162,고객지원팀,user_b05_cs_09,"Python를 사용할 때 주의할 점을 알려줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o,289,319,608,1.48,2026-06-08 14:09:00
163,영업팀,user_b05_sales_04,최근 4주 분기 영업 전략 성과를 실무자 공유용 보고용 보고서 형식으로 정리해줘,gpt-4o,455,1106,1561,4.47,2026-05-02 17:20:00
164,재무/기획팀,user_b05_finplan_02,서비스 로드맵 용어의 의미와 예시를 간단히 정리해줘,gpt-4o,242,318,560,1.42,2026-07-17 12:10:00
165,마케팅팀,user_b05_mkt_21,서비스 해지 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4.1-mini,353,552,905,0.63,2026-07-30 11:00:00
166,마케팅팀,user_b05_mkt_30,신제품 캠페인 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4o-mini,825,556,1381,0.61,2026-05-16 14:06:00
167,마케팅팀,user_b05_mkt_10,광고 클릭률를 사용할 때 주의할 점을 알려줘,gpt-4o-mini,258,452,710,0.39,2026-01-30 13:43:00
168,인사팀,user_b05_hr_26,"교육 만족도 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,738,910,1648,0.85,2026-04-27 12:43:00
169,영업팀,user_b05_sales_05,분기 영업 전략 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,573,953,1526,0.84,2026-03-11 14:25:00
170,마케팅팀,user_b05_mkt_33,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4o-mini,879,451,1330,0.55,2026-07-19 14:21:00
171,인사팀,user_b05_hr_34,"교육 만족도 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,1191,767,1958,0.86,2026-05-13 11:23:00
172,마케팅팀,user_b05_mkt_20,계약 성공률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,813,832,1645,0.81,2026-02-16 14:31:00
173,재무/기획팀,user_b05_finplan_11,서비스 로드맵 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4o-mini,727,767,1494,0.74,2026-06-25 13:11:00
174,마케팅팀,user_b05_mkt_31,테스트용으로 알림 모듈의 단위 테스트 코드를 만들어줘,gpt-4.1-mini,816,734,1550,0.95,2026-08-24 10:16:00
175,개발팀,user_b05_dev_34,Azure OpenAI의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4o-mini,285,248,533,0.25,2026-01-04 14:25:00
176,마케팅팀,user_b05_mkt_31,"SNS 콘텐츠를 사용할 때 주의할 점을 알려줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o-mini,330,288,618,0.29,2026-05-25 12:16:00
177,영업팀,user_b05_sales_12,고객 미팅 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘,gpt-4o-mini,1216,640,1856,0.77,2026-08-11 15:53:00
178,영업팀,user_b05_sales_17,견적 안내 성과 데이터를 표로 요약하고 해석해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,1008,1068,2076,1.03,2026-01-28 09:50:00
179,마케팅팀,user_b05_mkt_19,React를 사용할 때 주의할 점을 알려줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,182,343,525,0.3,2026-01-30 13:43:00
180,영업팀,user_b05_sales_10,SQLAlchemy 용어의 의미와 예시를 간단히 정리해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1,341,316,657,1.85,2026-06-29 17:54:00
181,재무/기획팀,user_b05_finplan_01,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,926,754,1680,1.01,2026-09-18 16:59:00
182,인사팀,user_b05_hr_29,지원자 수 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4.1,1309,583,1892,4.42,2026-04-07 17:09:00
183,영업팀,user_b05_sales_19,SQLAlchemy와 PostgreSQL의 차이를 비교해줘,gpt-4.1-mini,159,302,461,0.33,2026-06-03 13:02:00
184,영업팀,user_b05_sales_10,대형 고객 제안 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4o-mini,822,766,1588,0.76,2026-02-27 12:40:00
185,인사팀,user_b05_hr_28,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4.1,381,723,1104,3.65,2026-05-01 14:46:00
186,개발팀,user_b05_dev_09,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,836,1325,2161,1.18,2026-03-13 15:00:00
187,인사팀,user_b05_hr_32,성과 리뷰 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o,1337,671,2008,4.01,2026-03-24 09:53:00
188,마케팅팀,user_b05_mkt_14,"랜딩페이지 이탈률 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4.1-mini,1355,443,1798,0.85,2026-08-27 12:27:00
189,마케팅팀,user_b05_mkt_35,"캠페인 ROAS 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o,808,914,1722,4.22,2026-05-29 14:13:00
190,영업팀,user_b05_sales_18,파일럿 고객 고객의 서비스 해지 문의에 대해 정중한 답변을 작성해줘,gpt-4o-mini,239,634,873,0.52,2026-05-24 12:27:00
191,마케팅팀,user_b05_mkt_20,최근 4주 전환율 성과를 주간 회의용 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,744,782,1526,0.76,2026-04-30 16:14:00
192,인사팀,user_b05_hr_19,온보딩 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,772,763,1535,0.75,2026-01-27 13:00:00
193,영업팀,user_b05_sales_14,리드 육성 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,657,1018,1675,0.91,2026-02-05 17:05:00
194,재무/기획팀,user_b05_finplan_20,예산 계획 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1,727,532,1259,3.34,2026-06-19 10:56:00
195,인사팀,user_b05_hr_23,조직문화 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,1415,757,2172,0.91,2026-01-27 14:38:00
196,영업팀,user_b05_sales_08,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4.1-mini,1073,505,1578,0.82,2026-09-25 14:31:00
197,재무/기획팀,user_b05_finplan_08,경쟁사 분석의 개념을 비전공자도 이해할 수 있게 설명해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o,316,442,758,1.95,2026-09-18 14:03:00
198,인사팀,user_b05_hr_06,"에러율 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o-mini,778,572,1350,0.61,2026-09-18 14:24:00
199,인사팀,user_b05_hr_25,"사내 교육 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘",gpt-4.1-mini,737,708,1445,0.9,2026-05-07 16:36:00
200,고객지원팀,user_b05_cs_03,비용 지표를 기준으로 다음 달 예상 리스크를 설명해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,977,844,1821,0.86,2026-09-01 17:26:00
201,고객지원팀,user_b05_cs_06,전환율 지표를 기준으로 다음 달 예상 리스크를 설명해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,533,614,1147,0.75,2026-04-20 17:43:00
202,인사팀,user_b05_hr_32,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,811,393,1204,0.49,2026-04-14 09:38:00
203,재무/기획팀,user_b05_finplan_09,테스트용으로 로그 조회 모듈의 단위 테스트 코드를 만들어줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o-mini,1103,1462,2565,1.34,2026-02-09 10:14:00
204,고객지원팀,user_b05_cs_17,"전환율 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,999,683,1682,0.75,2026-02-14 10:57:00
205,재무/기획팀,user_b05_finplan_01,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4.1,1089,766,1855,4.87,2026-04-27 17:26:00
206,고객지원팀,user_b05_cs_06,고객지원팀에서 공유할 배송 지연 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,512,981,1493,0.84,2026-09-08 17:03:00
207,인사팀,user_b05_hr_24,사내 교육 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,882,766,1648,1.0,2026-07-27 14:04:00
208,영업팀,user_b05_sales_21,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,1164,567,1731,0.71,2026-04-03 12:34:00
209,마케팅팀,user_b05_mkt_28,SNS 콘텐츠 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o,1097,436,1533,2.88,2026-01-23 13:28:00
210,고객지원팀,user_b05_cs_13,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o-mini,1217,566,1783,0.72,2026-08-02 13:56:00
211,마케팅팀,user_b05_mkt_33,"광고 클릭률 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,488,1191,1679,0.99,2026-09-04 10:34:00
212,재무/기획팀,user_b05_finplan_07,경쟁사 분석 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,151,510,661,0.41,2026-09-25 11:16:00
213,고객지원팀,user_b05_cs_17,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4o-mini,1231,748,1979,0.85,2026-09-18 15:03:00
214,인사팀,user_b05_hr_23,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘",gpt-4o-mini,772,383,1155,0.47,2026-09-23 12:44:00
215,인사팀,user_b05_hr_12,"전환율 지표를 기준으로 다음 달 예상 리스크를 설명해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o-mini,865,818,1683,0.81,2026-07-21 15:08:00
216,고객지원팀,user_b05_cs_17,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit,gpt-4o-mini,1107,858,1965,0.9,2026-04-16 17:17:00
217,인사팀,user_b05_hr_04,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4o-mini,949,362,1311,0.5,2026-08-18 14:27:00
218,고객지원팀,user_b05_cs_14,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4o-mini,1176,524,1700,0.68,2026-07-15 10:57:00
219,마케팅팀,user_b05_mkt_07,응답 시간 지표를 기준으로 다음 달 예상 리스크를 설명해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,638,918,1556,1.07,2026-06-29 09:56:00
220,인사팀,user_b05_hr_31,"전환율 지표를 기준으로 다음 달 예상 리스크를 설명해줘 가상의 인사평가 문구, 면접 피드백, 연락처 010-0000-0000, demo.user@example.invalid를 포함해줘",gpt-4o-mini,535,926,1461,0.81,2026-06-14 14:31:00
