log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
126,재무/기획팀,user_b03_finplan_28,GitHub Actions 용어의 의미와 예시를 간단히 정리해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,199,397,596,0.34,2026-02-12 13:24:00
127,인사팀,user_b03_hr_18,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,1420,667,2087,0.84,2026-05-09 12:04:00
128,재무/기획팀,user_b03_finplan_07,샘플고객B 고객의 데이터 누락 문의에 대해 정중한 답변을 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,532,498,1030,0.5,2026-05-08 09:57:00
129,재무/기획팀,user_b03_finplan_26,데모고객D 고객의 배송 지연 문의에 대해 정중한 답변을 작성해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,507,580,1087,0.55,2026-07-15 11:41:00
130,개발팀,user_b03_dev_10,React에서 추천 후보 기능을 구현하는 예시 코드를 작성해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,1121,700,1821,0.79,2026-03-16 15:36:00
131,고객지원팀,user_b03_cs_05,고객지원팀에서 공유할 상담 스크립트 결과 보고서를 1페이지 분량으로 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,729,789,1518,0.76,2026-02-02 13:46:00
132,인사팀,user_b03_hr_18,HR 리더십 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,1088,775,1863,0.84,2026-04-23 14:21:00
133,마케팅팀,user_b03_mkt_02,캠페인 ROAS 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,1229,505,1734,0.87,2026-05-11 11:07:00
134,개발팀,user_b03_dev_14,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4o-mini,512,661,1173,0.61,2026-08-10 17:30:00
135,영업팀,user_b03_sales_23,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘,gpt-4.1-mini,1013,457,1470,0.76,2026-09-12 15:07:00
136,인사팀,user_b03_hr_13,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o-mini,1039,719,1758,0.79,2026-03-29 10:56:00
137,인사팀,user_b03_hr_02,React와 Azure OpenAI의 차이를 비교해줘,gpt-4o-mini,212,482,694,0.4,2026-04-29 13:55:00
138,개발팀,user_b03_dev_08,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,964,833,1797,0.85,2026-06-22 15:34:00
139,인사팀,user_b03_hr_08,분류 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,640,700,1340,0.67,2026-08-15 11:42:00
140,영업팀,user_b03_sales_21,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4.1-mini,328,371,699,0.45,2026-09-29 09:32:00
141,재무/기획팀,user_b03_finplan_30,데모고객D에게 보낼 후속 안내 메일을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,271,400,671,0.36,2026-09-12 11:31:00
142,고객지원팀,user_b03_cs_04,데모고객D 고객의 결제 오류 문의에 대해 정중한 답변을 작성해줘,gpt-4o,399,750,1149,3.14,2026-09-16 09:10:00
143,영업팀,user_b03_sales_24,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,1276,483,1759,0.67,2026-05-03 10:46:00
144,재무/기획팀,user_b03_finplan_13,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,539,705,1244,0.65,2026-07-23 11:09:00
145,인사팀,user_b03_hr_09,"조직문화 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4.1-mini,728,725,1453,0.91,2026-05-12 10:51:00
146,마케팅팀,user_b03_mkt_01,신제품 캠페인 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,1401,810,2211,0.94,2026-07-12 12:25:00
147,영업팀,user_b03_sales_21,"계약 성공률 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 문의 연락처 010-1234-0000을 포함해줘",gpt-4o-mini,565,1053,1618,0.91,2026-03-11 16:39:00
148,영업팀,user_b03_sales_22,분기 영업 전략 성과 데이터를 표로 요약하고 해석해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,620,963,1583,1.1,2026-06-04 09:14:00
149,인사팀,user_b03_hr_16,이번 달 교육 만족도 성과를 임원 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,484,824,1308,0.72,2026-07-05 17:31:00
150,마케팅팀,user_b03_mkt_09,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4.1-mini,699,838,1537,1.01,2026-02-11 13:15:00
151,마케팅팀,user_b03_mkt_21,샘플고객B에게 보낼 후속 안내 메일을 작성해줘,gpt-4.1-mini,445,690,1135,0.79,2026-06-20 11:55:00
152,인사팀,user_b03_hr_18,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit,gpt-4o-mini,803,830,1633,0.81,2026-03-29 12:38:00
153,고객지원팀,user_b03_cs_22,결제 오류의 개념을 비전공자도 이해할 수 있게 설명해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,219,362,581,0.32,2026-04-26 12:07:00
154,재무/기획팀,user_b03_finplan_04,기능 채택률를 사용할 때 주의할 점을 알려줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,351,515,866,0.46,2026-02-27 15:16:00
155,마케팅팀,user_b03_mkt_04,"마케팅팀에서 공유할 브랜드 검색량 결과 보고서를 1페이지 분량으로 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,737,1139,1876,1.01,2026-03-18 12:24:00
156,마케팅팀,user_b03_mkt_16,파일 검증 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4o,957,766,1723,3.88,2026-02-14 15:08:00
157,고객지원팀,user_b03_cs_23,"2분기 상담 스크립트 성과를 주간 회의용 보고용 보고서 형식으로 정리해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4.1-mini,796,981,1777,1.18,2026-04-13 13:28:00
158,개발팀,user_b03_dev_09,React와 SQLAlchemy의 차이를 비교해줘,gpt-4o-mini,89,251,340,0.21,2026-02-08 12:17:00
159,영업팀,user_b03_sales_07,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,982,363,1345,0.66,2026-09-16 13:30:00
160,재무/기획팀,user_b03_finplan_02,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 예산 초과 가능성과 비용 절감 금액 30000000원을 포함해줘,gpt-4o-mini,887,697,1584,0.73,2026-06-13 13:15:00
161,고객지원팀,user_b03_cs_24,데이터 누락 관련 불만 고객에게 보낼 공감형 안내 문구를 작성해줘,gpt-4o-mini,357,366,723,0.36,2026-04-14 15:29:00
162,영업팀,user_b03_sales_01,매출 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4.1,1001,1146,2147,6.36,2026-04-22 16:36:00
163,인사팀,user_b03_hr_10,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,955,671,1626,0.73,2026-03-05 15:59:00
164,고객지원팀,user_b03_cs_13,고객지원팀에서 공유할 재문의율 결과 보고서를 1페이지 분량으로 작성해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4.1-mini,465,775,1240,0.88,2026-01-15 11:05:00
165,마케팅팀,user_b03_mkt_17,계약 성공률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4.1,614,617,1231,3.54,2026-07-05 16:40:00
166,고객지원팀,user_b03_cs_23,팀 내 공유용으로 응답 시간 관련 아이디어를 10개 제안해줘,gpt-4o,270,416,686,1.8,2026-01-09 16:39:00
167,마케팅팀,user_b03_mkt_09,"고객 세그먼트 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘",gpt-4o-mini,771,895,1666,0.85,2026-04-18 13:24:00
168,고객지원팀,user_b03_cs_24,"결제 오류 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 참고용 가짜 연락처: 010-0000-0000",gpt-4o-mini,604,1033,1637,0.9,2026-03-23 09:31:00
169,고객지원팀,user_b03_cs_07,"고객 불만 응대 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘",gpt-4o-mini,565,1300,1865,1.09,2026-06-02 14:45:00
170,영업팀,user_b03_sales_24,대형 고객 제안 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4.1-mini,476,1248,1724,1.32,2026-05-11 15:20:00
171,영업팀,user_b03_sales_05,고객 미팅의 개념을 비전공자도 이해할 수 있게 설명해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,302,446,748,0.4,2026-04-11 09:26:00
172,개발팀,user_b03_dev_05,계약 성공률 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,627,452,1079,0.49,2026-03-10 14:35:00
173,개발팀,user_b03_dev_10,비동기 처리 문서에서 핵심 내용과 후속 액션을 5개 bullet로 요약해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4.1-mini,1360,641,2001,1.04,2026-04-16 15:43:00
174,인사팀,user_b03_hr_08,"테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘 샘플 계약서 위약금 조항, 가상 매출 100000000원, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 포함해줘",gpt-4o-mini,576,467,1043,0.49,2026-07-04 14:40:00
175,고객지원팀,user_b03_cs_20,파일럿 고객 고객의 배송 지연 문의에 대해 정중한 답변을 작성해줘,gpt-4o-mini,258,688,946,0.57,2026-04-13 14:45:00
176,인사팀,user_b03_hr_08,React에서 알림 기능을 구현하는 예시 코드를 작성해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,775,1023,1798,0.94,2026-03-25 10:48:00
177,마케팅팀,user_b03_mkt_07,광고 클릭률 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,700,368,1068,0.44,2026-04-15 16:20:00
178,개발팀,user_b03_dev_29,"개발팀에서 공유할 Blob Storage 결과 보고서를 1페이지 분량으로 작성해줘 참고용 가짜 이메일 demo.user@example.invalid, 연락처 010-0000-0000, 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000을 모두 포함해줘",gpt-4o-mini,765,1264,2029,1.11,2026-05-31 15:26:00
179,고객지원팀,user_b03_cs_11,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4.1-mini,292,403,695,0.47,2026-03-21 14:18:00
180,인사팀,user_b03_hr_14,테스트고객C에게 보낼 후속 안내 메일을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,492,493,985,0.62,2026-01-28 12:20:00
181,마케팅팀,user_b03_mkt_22,마케팅팀에서 공유할 랜딩페이지 이탈률 결과 보고서를 1페이지 분량으로 작성해줘 샘플 문의 연락처 010-1234-0000을 포함해줘,gpt-4o-mini,813,1128,1941,1.03,2026-09-25 15:35:00
182,개발팀,user_b03_dev_26,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TypeError: NoneType object is not iterable,gpt-4o-mini,694,871,1565,0.81,2026-09-12 12:35:00
183,영업팀,user_b03_sales_19,"샘플고객B 고객의 구독 플랜 변경 문의에 대해 정중한 답변을 작성해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4.1,611,647,1258,3.66,2026-02-14 13:54:00
184,영업팀,user_b03_sales_06,에러율 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4o-mini,869,799,1668,0.8,2026-04-02 09:25:00
185,고객지원팀,user_b03_cs_06,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4o,596,403,999,2.15,2026-01-08 15:56:00
186,개발팀,user_b03_dev_08,데모고객D에게 보낼 후속 안내 메일을 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o,420,748,1168,3.16,2026-08-14 09:42:00
187,개발팀,user_b03_dev_12,개발팀에서 공유할 FastAPI 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1-mini,564,704,1268,0.84,2026-05-09 15:47:00
188,영업팀,user_b03_sales_20,비용 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4.1-mini,994,594,1588,0.88,2026-02-22 16:49:00
189,영업팀,user_b03_sales_15,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 샘플 인사 민감 코멘트와 평가 등급 문구를 포함해줘,gpt-4.1,1328,728,2056,5.06,2026-05-23 11:56:00
190,재무/기획팀,user_b03_finplan_07,에러율 지표를 기준으로 다음 달 예상 리스크를 설명해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,748,888,1636,0.83,2026-01-17 14:26:00
191,마케팅팀,user_b03_mkt_10,Node.js에서 CSV 업로드 기능을 구현하는 예시 코드를 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘,gpt-4.1-mini,1044,1243,2287,1.5,2026-03-22 17:16:00
192,마케팅팀,user_b03_mkt_23,고객 세그먼트 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,438,985,1423,0.83,2026-08-06 14:54:00
193,고객지원팀,user_b03_cs_19,테스트고객C 고객의 결제 오류 문의에 대해 정중한 답변을 작성해줘,gpt-4o-mini,260,356,616,0.32,2026-02-21 16:54:00
194,영업팀,user_b03_sales_16,분기 영업 전략 관련 긴 문서를 임원 보고용으로 3문단 요약해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,1246,813,2059,0.91,2026-05-18 13:13:00
195,마케팅팀,user_b03_mkt_06,가상 구독 상품 사용자 고객의 데이터 누락 문의에 대해 정중한 답변을 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1-mini,463,477,940,0.6,2026-05-09 10:56:00
196,고객지원팀,user_b03_cs_03,팀 내 공유용으로 상담 스크립트 관련 아이디어를 10개 제안해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4.1-mini,280,245,525,0.32,2026-08-21 09:18:00
197,개발팀,user_b03_dev_08,Python 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 키 SAMPLE_API_KEY_DO_NOT_USE_1234를 포함해줘,gpt-4o-mini,832,967,1799,0.91,2026-05-01 13:58:00
198,인사팀,user_b03_hr_16,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,820,516,1336,0.58,2026-01-31 10:59:00
199,마케팅팀,user_b03_mkt_13,테스트용으로 추천 후보 모듈의 단위 테스트 코드를 만들어줘,gpt-4o-mini,950,870,1820,0.87,2026-01-31 15:43:00
200,재무/기획팀,user_b03_finplan_17,서비스 로드맵 성과 데이터를 표로 요약하고 해석해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,753,704,1457,0.7,2026-09-25 12:56:00
201,재무/기획팀,user_b03_finplan_30,SQLAlchemy에서 사용량 통계 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,675,1426,2101,1.21,2026-03-16 14:37:00
202,영업팀,user_b03_sales_09,상반기 견적 안내 성과를 본부장 보고용 보고서 형식으로 정리해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,553,1296,1849,1.08,2026-05-17 12:05:00
203,재무/기획팀,user_b03_finplan_22,매출 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,468,1104,1572,0.92,2026-08-04 13:11:00
204,고객지원팀,user_b03_cs_22,"배송 지연 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 샘플 고객명과 고객 불만 내용을 포함해줘",gpt-4o-mini,765,790,1555,0.77,2026-09-15 16:15:00
205,마케팅팀,user_b03_mkt_18,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: 500 Internal Server Error 참고용 가짜 연락처: 010-0000-0000,gpt-4.1-mini,1002,1015,2017,1.27,2026-06-17 11:50:00
206,고객지원팀,user_b03_cs_23,FastAPI에서 대시보드 기능을 구현하는 예시 코드를 작성해줘 테스트 이메일 sample.notice@example.invalid 기준으로 작성해줘,gpt-4o-mini,929,1369,2298,1.23,2026-08-13 16:25:00
207,영업팀,user_b03_sales_11,도달률 지표를 기준으로 다음 달 예상 리스크를 설명해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4.1-mini,646,769,1415,0.93,2026-05-22 15:38:00
208,영업팀,user_b03_sales_10,이번 달 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,565,1118,1683,0.96,2026-08-29 16:39:00
209,인사팀,user_b03_hr_05,계약 성공률 지표를 기준으로 다음 달 예상 리스크를 설명해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,723,1072,1795,0.96,2026-02-13 17:40:00
210,고객지원팀,user_b03_cs_18,클릭률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,710,900,1610,0.83,2026-08-21 12:45:00
