log_id,department,user_hash,prompt_text,model,input_tokens,output_tokens,total_tokens,cost,created_at
154,인사팀,user_hr_09,HR 리더에게 공유할 사내 교육 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1-mini,309,684,993,17.73,2026-05-21 17:19:00
155,인사팀,user_hr_06,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4.1-mini,586,604,1190,20.04,2026-05-07 15:56:00
156,인사팀,user_hr_03,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘,gpt-4.1-mini,242,524,766,13.66,2026-05-02 17:01:00
157,인사팀,user_hr_02,2분기 조직문화 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4.1,515,951,1466,120.02,2026-05-18 16:11:00
158,인사팀,user_hr_04,지원자 수 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,377,1092,1469,22.87,2026-05-12 09:55:00
159,인사팀,user_hr_08,데모고객D 고객의 결제 오류 문의에 대해 정중한 답변을 작성해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1-mini,376,344,720,12.01,2026-05-08 14:35:00
160,인사팀,user_hr_08,임베딩 용어의 의미와 예시를 간단히 정리해줘,gpt-4o-mini,200,278,478,7.07,2026-05-01 17:24:00
161,인사팀,user_hr_10,채용공고의 개념을 비전공자도 이해할 수 있게 설명해줘,gpt-4o-mini,162,363,525,8.04,2026-05-21 15:42:00
162,인사팀,user_hr_12,"첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,908,692,1600,22.52,2026-05-08 17:24:00
163,인사팀,user_hr_04,이번 달 업무 내용을 경영진 보고용으로 간결하게 정리해줘,gpt-4.1-mini,296,712,1008,18.1,2026-05-13 17:59:00
164,인사팀,user_hr_04,RAG 용어의 의미와 예시를 간단히 정리해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,315,510,825,12.35,2026-05-09 13:05:00
165,인사팀,user_hr_09,테스트고객C에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,293,548,841,12.72,2026-05-19 11:20:00
166,인사팀,user_hr_04,"다음 회의록을 의사결정 사항, 담당자, 일정으로 나눠 요약해줘",gpt-4.1-mini,774,432,1206,19.3,2026-05-16 15:41:00
167,인사팀,user_hr_08,가상고객A에게 보낼 후속 안내 메일을 작성해줘,gpt-4o-mini,488,513,1001,14.47,2026-05-02 12:12:00
168,인사팀,user_hr_01,FastAPI를 사용할 때 주의할 점을 알려줘,gpt-4.1-mini,218,446,664,11.79,2026-05-13 17:02:00
169,인사팀,user_hr_08,2분기 교육 프로그램 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,418,1034,1452,22.39,2026-05-18 09:02:00
170,인사팀,user_hr_11,2분기 업무 내용을 경영진 보고용으로 간결하게 정리해줘,gpt-4.1-mini,449,937,1386,24.65,2026-05-20 12:26:00
171,인사팀,user_hr_07,"신입 채용 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘 가상고객A와 가상고객B 사례를 포함해줘",gpt-4.1-mini,581,501,1082,17.95,2026-05-10 16:47:00
172,인사팀,user_hr_01,온보딩 개선에 사용할 간단한 공지 문구를 작성해줘,gpt-4o-mini,262,461,723,10.89,2026-05-14 09:59:00
173,인사팀,user_hr_09,정책 문서에서 위험 조항과 확인 필요 항목만 추려줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o,1506,657,2163,133.42,2026-05-13 09:35:00
174,인사팀,user_hr_08,샘플 계약서의 핵심 내용을 5개 bullet로 요약해줘,gpt-4o-mini,987,694,1681,23.5,2026-05-03 13:20:00
175,인사팀,user_hr_01,Azure SQL를 사용할 때 주의할 점을 알려줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o-mini,346,499,845,12.54,2026-05-20 13:00:00
176,인사팀,user_hr_01,샘플 계약서에서 위험 조항과 확인 필요 항목만 추려줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4.1-mini,935,479,1414,22.48,2026-05-04 15:11:00
177,인사팀,user_hr_10,지원자 수 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,387,906,1293,19.86,2026-05-24 17:05:00
178,인사팀,user_hr_11,첨부 문서의 주요 쟁점과 후속 조치 사항을 정리해줘,gpt-4o-mini,652,684,1336,19.32,2026-05-07 09:40:00
179,인사팀,user_hr_12,교육 만족도 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 샘플 법무 검토 의견과 소송 가능성 문구를 포함해줘,gpt-4o,491,814,1305,89.68,2026-05-02 17:19:00
180,인사팀,user_hr_05,테스트 플랜 이용 중 발생한 문제에 대한 FAQ 답변을 작성해줘,gpt-4o-mini,305,633,938,14.29,2026-05-07 17:19:00
181,인사팀,user_hr_10,입사 초기 이탈률 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,370,897,1267,19.51,2026-05-03 14:29:00
182,인사팀,user_hr_05,교육 만족도 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,502,1120,1622,24.84,2026-05-19 12:10:00
183,인사팀,user_hr_08,2분기 업무 내용을 경영진 보고용으로 간결하게 정리해줘,gpt-4.1-mini,546,1032,1578,27.87,2026-05-19 11:05:00
184,인사팀,user_hr_10,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o,517,897,1414,97.5,2026-05-05 17:06:00
185,인사팀,user_hr_08,정책 문서의 핵심 내용을 5개 bullet로 요약해줘,gpt-4o-mini,958,498,1456,19.86,2026-05-04 16:20:00
186,인사팀,user_hr_12,고객 문의를 바탕으로 상담사가 사용할 5문장 이내 답변을 만들어줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,518,369,887,12.42,2026-05-12 10:37:00
187,인사팀,user_hr_07,상반기 업무 내용을 경영진 보고용으로 간결하게 정리해줘 가상고객A와 가상고객B 사례를 포함해줘,gpt-4o-mini,583,1005,1588,23.88,2026-05-05 13:55:00
188,인사팀,user_hr_12,FastAPI를 사용할 때 주의할 점을 알려줘,gpt-4o-mini,115,361,476,7.44,2026-05-17 13:26:00
189,인사팀,user_hr_06,사내 교육 관련 교육 자료 목차를 작성해줘,gpt-4.1-mini,233,445,678,11.98,2026-05-18 09:30:00
190,인사팀,user_hr_05,샘플 계약서에서 위험 조항과 확인 필요 항목만 추려줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o,895,618,1513,96.81,2026-05-09 09:47:00
191,인사팀,user_hr_11,"사내 교육 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,372,694,1066,16.12,2026-05-09 10:03:00
192,인사팀,user_hr_02,HR 리더에게 공유할 채용공고 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1-mini,370,983,1353,24.45,2026-05-09 15:29:00
193,인사팀,user_hr_04,Azure OpenAI를 사용할 때 주의할 점을 알려줘,gpt-4o-mini,110,274,384,5.92,2026-05-20 10:45:00
194,인사팀,user_hr_08,팀 내 공유용으로 채용공고 관련 아이디어를 10개 제안해줘,gpt-4o-mini,279,401,680,10.08,2026-05-03 16:59:00
195,인사팀,user_hr_10,HR 리더에게 공유할 사내 교육 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,324,499,823,12.27,2026-05-01 17:45:00
196,인사팀,user_hr_04,다음 주 회의 아젠다를 구성해줘,gpt-4o-mini,290,440,730,10.87,2026-05-10 15:57:00
197,인사팀,user_hr_09,지원자 수 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,575,679,1254,18.31,2026-05-05 12:59:00
198,인사팀,user_hr_11,"신입 채용 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,469,403,872,12.4,2026-05-13 14:07:00
199,인사팀,user_hr_08,채용공고 관련 교육 자료 목차를 작성해줘,gpt-4.1-mini,217,454,671,11.94,2026-05-03 09:00:00
200,인사팀,user_hr_06,최근 4주 조직문화 성과를 팀장 보고용 보고서 형식으로 정리해줘 샘플 계약서의 위약금 조항과 해지 조건을 포함해줘,gpt-4o-mini,846,810,1656,23.76,2026-05-25 17:32:00
201,인사팀,user_hr_01,채용공고 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,299,927,1226,22.32,2026-05-04 13:26:00
202,인사팀,user_hr_04,2분기 사내 교육 성과를 팀장 보고용 보고서 형식으로 정리해줘 참고용 가짜 이메일: demo.user@example.invalid,gpt-4.1-mini,827,472,1299,22.66,2026-05-06 13:23:00
203,개발팀,user_dev_08,SQLAlchemy 관련 체크리스트를 만들어줘,gpt-4o-mini,251,322,573,9.26,2026-05-13 10:20:00
204,개발팀,user_dev_11,Blob Storage 관련 체크리스트를 만들어줘,gpt-4o-mini,508,545,1053,15.48,2026-05-02 09:44:00
205,영업팀,user_sales_11,최근 4주 리드 육성 성과를 팀장 보고용 보고서 형식으로 정리해줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4.1-mini,509,1247,1756,31.1,2026-05-21 12:44:00
206,마케팅팀,user_mkt_06,신규 대시보드에 사용할 간단한 공지 문구를 작성해줘,gpt-4o,261,695,956,59.73,2026-05-24 13:26:00
207,인사팀,user_hr_09,조직문화 설문 결과를 바탕으로 개선 액션을 5개 제안해줘,gpt-4.1-mini,275,1234,1509,28.28,2026-05-09 17:21:00
208,재무/기획팀,user_finplan_07,2분기 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,648,328,976,15.6,2026-05-02 09:12:00
209,개발팀,user_dev_03,Azure OpenAI를 사용할 때 주의할 점을 알려줘 가상의 인사평가 문구와 면접 피드백 예시를 포함해줘,gpt-4o,134,1055,1189,85.39,2026-05-24 09:28:00
210,개발팀,user_dev_07,대시보드 API 응답을 파싱해서 필요한 필드만 추출하는 코드를 작성해줘,gpt-4o-mini,873,857,1730,26.86,2026-05-25 11:25:00
211,개발팀,user_dev_09,Azure SQL를 사용할 때 주의할 점을 알려줘 테스트 문자열 API_KEY_SAMPLE_DO_NOT_USE_0000이 노출된 상황도 고려해줘,gpt-4o-mini,279,866,1145,17.19,2026-05-20 12:27:00
212,인사팀,user_hr_04,신입사원 온보딩 안내 메일을 친절하고 명확하게 다듬어줘,gpt-4o-mini,837,870,1707,23.97,2026-05-02 12:15:00
213,마케팅팀,user_mkt_09,SNS 콘텐츠 성과 데이터를 표로 요약하고 해석해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,1113,773,1886,30.09,2026-05-07 16:09:00
214,인사팀,user_hr_03,조직문화 설문 결과를 바탕으로 개선 액션을 5개 제안해줘,gpt-4o-mini,1088,373,1461,21.51,2026-05-26 13:32:00
215,영업팀,user_sales_03,최근 4주 대형 고객 제안 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o,934,1252,2186,137.69,2026-05-04 12:51:00
216,개발팀,user_dev_07,테스트용으로 마스킹 모듈의 단위 테스트 코드를 만들어줘,gpt-4o-mini,1099,420,1519,21.66,2026-05-18 14:00:00
217,영업팀,user_sales_02,고객 미팅 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,814,406,1220,18.32,2026-05-17 14:23:00
218,마케팅팀,user_mkt_03,이번 달 광고 집행 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o,176,871,1047,70.17,2026-05-20 13:44:00
219,인사팀,user_hr_02,신입사원 온보딩 안내 메일을 친절하고 명확하게 다듬어줘,gpt-4o-mini,138,791,929,15.18,2026-05-04 11:55:00
220,인사팀,user_hr_01,신입사원 온보딩 안내 메일을 친절하고 명확하게 다듬어줘,gpt-4o,567,339,906,59.69,2026-05-03 11:20:00
221,개발팀,user_dev_05,다음 에러 상황을 기준으로 원인과 수정 코드를 제안해줘: TimeoutError: request exceeded limit,gpt-4.1,632,851,1483,111.58,2026-05-24 14:49:00
222,영업팀,user_sales_07,"제안서 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,475,603,1078,16.01,2026-05-16 11:45:00
223,인사팀,user_hr_08,조직문화 설문 결과를 바탕으로 개선 액션을 5개 제안해줘,gpt-4o,673,251,924,57.82,2026-05-02 11:35:00
224,영업팀,user_sales_10,영업 본부장에게 공유할 제안서 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,576,356,932,13.29,2026-05-14 16:28:00
225,영업팀,user_sales_02,교육 만족도 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,564,1062,1626,26.52,2026-05-01 11:11:00
226,재무/기획팀,user_finplan_06,사업 전략 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,659,528,1187,19.69,2026-05-17 11:40:00
227,마케팅팀,user_mkt_08,시장 트렌드 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,877,1159,2036,32.41,2026-05-23 09:33:00
228,재무/기획팀,user_finplan_06,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,519,624,1143,17.64,2026-05-15 10:16:00
229,개발팀,user_dev_04,Blob Storage를 사용할 때 주의할 점을 알려줘,gpt-4o-mini,988,646,1634,23.94,2026-05-02 13:27:00
230,인사팀,user_hr_10,이번 주 사내 교육 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,701,820,1521,22.62,2026-05-20 14:57:00
231,재무/기획팀,user_finplan_11,"계약 성공률 지표를 기준으로 다음 달 예상 리스크를 설명해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,980,754,1734,27.31,2026-05-21 14:36:00
232,재무/기획팀,user_finplan_12,이번 주 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘,gpt-4o-mini,735,1109,1844,26.68,2026-05-13 16:47:00
233,재무/기획팀,user_finplan_07,"캠페인 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,671,877,1548,23.97,2026-05-25 16:52:00
234,개발팀,user_dev_12,Python에서 CSV 업로드 기능을 구현하는 예시 코드를 작성해줘,gpt-4o-mini,953,275,1228,20.02,2026-05-17 12:25:00
235,영업팀,user_sales_02,고객 미팅 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4.1-mini,1156,314,1470,27.0,2026-05-16 10:16:00
236,인사팀,user_hr_01,상반기 사내 교육 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,626,1033,1659,25.47,2026-05-04 11:02:00
237,인사팀,user_hr_07,광고 클릭률 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o,794,760,1554,103.45,2026-05-09 11:06:00
238,개발팀,user_dev_05,Azure SQL 관련 체크리스트를 만들어줘,gpt-4o-mini,734,538,1272,18.92,2026-05-15 12:33:00
239,마케팅팀,user_mkt_04,매출 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,308,443,751,11.81,2026-05-26 11:53:00
240,인사팀,user_hr_07,조직문화 설문 결과를 바탕으로 개선 액션을 5개 제안해줘,gpt-4o-mini,947,331,1278,19.41,2026-05-08 17:39:00
241,인사팀,user_hr_05,신입사원 온보딩 안내 메일을 친절하고 명확하게 다듬어줘,gpt-4o-mini,782,1239,2021,30.9,2026-05-12 10:13:00
242,마케팅팀,user_mkt_02,계약 성공률 데이터를 보고 증가/감소 원인과 개선 액션을 분석해줘,gpt-4o-mini,214,537,751,11.21,2026-05-14 15:37:00
243,마케팅팀,user_mkt_01,시장 조사 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4.1,345,673,1018,85.64,2026-05-17 15:41:00
244,영업팀,user_sales_03,고객 미팅 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,764,842,1606,24.24,2026-05-13 11:03:00
245,재무/기획팀,user_finplan_07,"이번 주 매출과 비용 데이터를 기반으로 핵심 인사이트를 정리해줘 가상 매출 100000000원, 비용 70000000원 기준으로 작성해줘",gpt-4o-mini,1177,1149,2326,35.13,2026-05-16 16:46:00
246,재무/기획팀,user_finplan_08,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,1049,1120,2169,33.72,2026-05-07 10:04:00
247,영업팀,user_sales_10,"리드 육성 진행 상황을 배경, 주요 성과, 이슈, 다음 계획으로 나눠 보고서 초안을 작성해줘",gpt-4o-mini,1184,346,1530,22.68,2026-05-16 12:46:00
248,인사팀,user_hr_06,이번 주 성과 리뷰 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,576,690,1266,18.43,2026-05-15 15:43:00
249,마케팅팀,user_mkt_11,고객 세그먼트 캠페인에 사용할 간단한 공지 문구를 작성해줘,gpt-4o-mini,774,729,1503,22.64,2026-05-23 10:50:00
250,영업팀,user_sales_05,고객 미팅 관련 긴 문서를 임원 보고용으로 3문단 요약해줘,gpt-4o-mini,844,1137,1981,29.74,2026-05-12 11:57:00
251,재무/기획팀,user_plan_08,기능 채택률 지표를 바탕으로 월간 업무 보고서의 핵심 요약과 개선점을 작성해줘,gpt-4o-mini,498,676,1174,17.33,2026-05-24 11:48:00
252,재무/기획팀,user_plan_09,개발팀에게 공유할 경쟁사 분석 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4.1-mini,559,1065,1624,28.7,2026-05-19 09:36:00
253,재무/기획팀,user_plan_03,부서별 사용량 데이터를 보고 이상치와 반복 패턴을 찾아줘,gpt-4o-mini,580,805,1385,20.48,2026-05-10 11:11:00
254,재무/기획팀,user_plan_09,이번 달 사업 전략 성과를 팀장 보고용 보고서 형식으로 정리해줘,gpt-4o-mini,388,1051,1439,22.31,2026-05-13 10:17:00
255,재무/기획팀,user_plan_09,개발팀에게 공유할 시장 조사 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,386,1269,1655,25.95,2026-05-15 09:00:00
256,재무/기획팀,user_plan_06,Azure OpenAI와 Blob Storage의 차이를 비교해줘,gpt-4o-mini,130,400,530,8.28,2026-05-22 14:40:00
257,재무/기획팀,user_plan_11,개발팀에게 공유할 서비스 로드맵 결과 보고서를 1페이지 분량으로 작성해줘 참고용 가짜 연락처: 010-0000-0000,gpt-4o-mini,693,654,1347,19.3,2026-05-04 14:52:00
258,재무/기획팀,user_plan_12,MAU 지표를 기준으로 다음 달 예상 리스크를 설명해줘,gpt-4.1,674,800,1474,116.61,2026-05-23 12:00:00
259,재무/기획팀,user_plan_11,개발팀에게 공유할 경쟁사 분석 결과 보고서를 1페이지 분량으로 작성해줘,gpt-4o-mini,490,757,1247,18.6,2026-05-02 14:27:00
